Time	phi	a	y	
92.94	22.46262605535221	1.5405899439101312	13.37874325464403
93.14	22.27569449751056	1.5904740307301157	12.43327683953887
93.34	21.61711149018998	1.4325933212958386	11.62960181153159
93.54	21.21187965241521	1.422120385478376	10.9204543749228
93.74	21.54039432028663	1.3277094414896329	10.21130693831422
93.94	20.78546362094718	1.352544111944498	9.502159501705439
94.14	15.00220289856916	0.3135694711593029	8.793012065096857
94.34	6.680560294073384	-0.2990797301773984	8.209905767209865
94.54	1.466181619253909	-0.5129349246746351	7.710826895137563
94.74	0.05235988234474965	-0.2719338656838932	7.21174802306512
94.94	-1.445233229954077	-0.9815515776562922	6.712669150992818
95.14	-5.976125227937257	-1.531082687305485	6.213590278920516
95.34	-10.63749227699781	-1.4720292037937455	5.833648944452925
95.54	-13.71963362662593	-1.8089902193687557	5.533132635055199
95.74000000000001	-14.92725747782978	-1.9295484072053615	5.232616325657557
95.94	-14.31759048965913	-2.02255866560912	4.932100016259914
96.14	-14.2427918179676	-1.9389482132883495	4.631583706862188
96.34	-14.30690400575045	-1.7759886888334409	4.363911434020912
96.54	-13.378378432281	-2.0012630342983506	4.118135185550476
96.74000000000001	-12.03758253870384	-1.5662039279156659	3.87235893708011
96.94	-8.471059894378397	-1.3317660840935108	3.626582688609744
97.14	-4.537475577299597	-0.9102856414018978	3.380806440139309
97.34	-2.608113029444442	-0.8494512048362379	3.372432447305743
97.54	-1.172915040035691	-0.731433851426444	3.522326624896752
97.74000000000001	0.07330384171358306	-0.49254837702880083	3.672220802487718
97.94	2.325197470466269	-0.08877640048414737	3.822114980078685
98.14	10.02363393664336	0.6554298151552951	3.972009157669695
98.34	14.8523284567313	0.8546998324486021	4.140931685279813
98.54	15.57018786125204	1.1158515563435945	4.322539779569349
98.74000000000001	17.46358503860193	1.1883260528674056	4.504147873858885
98.94	19.13029087242196	1.3018614831098674	4.685755968148472
99.14	19.28230664509372	1.4412931365245019	4.867364062438009
99.34	19.45614427103373	1.2615125224425539	5.095483869744433
99.54	19.78239625915763	1.4229281909442948	5.354611485728725
99.74000000000001	21.02591603465698	1.4663055704396522	5.613739101713018
99.94	21.7925564868456	1.4532573405856564	5.872866717697312
100.14	21.7925564868456	1.5222472076383387	6.131994333681605
100.34	19.68447838404273	1.0896581571269603	6.401842433197981
100.54	12.35641570105737	0.24270705312035012	6.678837521735722
100.74000000000001	6.133780785187605	0.1326342480086229	6.955832610273386
100.94	3.037806838168534	-0.3815416282524797	7.232827698811127
101.14	1.382388815598135	-0.623282541613257	7.509822787348789
101.34	0.4712423862755803	-0.534073070690777	7.837776703470734
101.54	0.335104470726415	-0.42210587145534717	8.199703171315555
101.74000000000001	0.4607701833426795	-0.540004767559088	8.561629639160277
101.94	0.2513279414623092	-0.5287263314600832	8.923556107004995
102.14	0.6178544171014688	-0.5841809326616598	9.285482574849818
102.18	0.3455765675465906	-0.0023210041592669484	9.281084570222013
102.38	4.254185696644303	0.24319029379205048	9.104816262965192
102.58	4.338116129891653	0.10203363732537163	8.928547955708419
102.78	4.443037764553703	0.09862742653494738	8.752279648451648
102.98	4.275167739487391	0.10176359748816921	8.271418779119426
103.18	4.138791094751853	-0.013644070364504657	7.660018240326381
103.38	4.170261245709959	0.173361497795943	7.048617701533164
103.58	4.359099686821605	0.31359703020445995	6.43721716274012
103.78	4.894314956246754	0.21588498429245817	5.825816623946903
103.98	4.453530461215625	0.008188799945263447	4.988638240198426
104.18	4.925806622745034	0.14939145374213147	4.054697922897759
104.38	4.873321050308437	0.11113443051660177	3.120757605597093
104.58	4.705385074849791	0.10712339766509871	2.186817288296426
104.78	4.694889965380671	0.16525019453821344	1.252876970995759
104.98	4.715880287748048	0.19906357193686386	0.8791468803603022
105.18	5.261779634294491	0.1340887090346632	0.7455068868672927
105.38	4.852327572921062	0.08963792920124725	0.6118668933742455
105.58	5.261779634294491	0.13955447922970876	0.478226899881236
105.78	4.894314956246754	0.20902589718445608	0.3445869063882265
105.98	4.32762449452927	0.039820521539146725	0.3494354045503835
106.18	4.453530461215625	0.029282430751642607	0.4136361134219192
106.38	3.656347523317096	0.056765104518907705	0.477836822293473
106.58	3.310352676811205	0.2227671088043337	0.5420375311650087
106.78	3.782185075824961	0.1503460222402886	0.6062382400365627
106.98	3.21600453205268	0.14099184310099044	1.027199055605366
107.18	2.807226502276819	0.09177064047785066	1.601057059758672
107.38	2.901551077561277	0.2244430842033518	2.174915063911977
107.58	2.85962841716994	0.37876211723602005	2.748773068065445
107.78	2.838667464515761	0.2865210482529523	3.32263107221875
107.98	3.394222631641196	0.3413459470261504	3.772573513045385
108.18	3.111179960543336	0.10335213264913712	4.169409283875017
108.38	3.34180335840035	0.3911036931055989	4.566245054704648
108.58	6.543829391121882	1.2422102298163429	4.963080825534168
108.78	12.25011079073072	1.3415352706487527	5.359916596363799
108.98	14.38171613141981	1.4412393044902494	6.08809704196692
109.18	14.92725747782978	1.1941469874363175	6.958282348187243
109.38	14.18937376179206	1.379677779605215	7.828467654407567
109.58	16.48317442339285	1.78286465663815	8.698652960628136
109.78	19.18457239622195	1.8293772461847713	9.56883826684846
109.98	15.17356876094926	1.1774833468701118	10.07948047939717
110.18	12.76062736984537	1.2148567584186587	10.43603279465801
110.38	16.47241811512813	1.6645042508082408	10.79258510991895
110.58	18.06852690767899	1.6225687947593936	11.14913742517979
110.78	15.23785337419189	1.3220391557184463	11.50568974044073
110.98	14.93796296044322	1.4255825756036788	11.23992149473377
111.18	16.32186864717436	1.7003344303636592	10.70744443718343
111.38	15.25928431163304	1.1233467325512336	10.17496737963293
111.58	14.80951920329695	1.3931370118204889	9.64249032208258
111.78	13.76231243291958	1.3327701912619894	9.110013264532231
111.98	13.99713425386046	1.1711387784395733	9.184369926806262
112.18	13.97578059511697	1.1672969407379163	9.518798183290695
112.38	12.74998501754861	0.9049555447496971	9.853226439775222
112.58	11.89949674825371	1.394424864688304	10.18765469625965
112.78	12.38831252837612	0.9737775140386873	10.52208295274409
112.98	12.37767997705245	1.0808767609235659	10.226942447206
113.18	11.92073779116834	1.2680201281429326	9.661986757944137
113.38	11.40063283016608	0.7699220728285106	9.097031068682115
113.58	10.41514401116386	0.8739289065585076	8.532075379420093
113.78	10.42572969715931	1.136876585985025	7.96711969015807
113.98	10.4574881429885	0.8872082530785086	7.580653772683354
114.18	10.23522248255621	0.8248414109485402	7.270683471688907
114.38	10.10825858941477	0.8170035414335253	6.960713170694373
114.58	9.621858822254602	1.0644735107709913	6.650742869699926
114.78	9.241513676592339	0.7977871882855148	6.340772568705479
114.98	9.569016853418868	0.7528449971220041	6.264979836482744
115.18	9.347138057413039	0.749144560546533	6.289548919447943
115.38	8.72424523990571	0.7653263360640317	6.314118002413148
115.58	8.471059894378397	0.9190763630274823	6.338687085378347
115.78	8.734797016633863	0.724082485857469	6.363256168343546
115.98	8.39723461694812	0.5303069615064437	6.132785155719898
116.18	8.502702101131296	0.7951728167040706	5.793011244986765
116.38	8.513249878733815	0.8497886766225093	5.453237334253633
116.58	7.712137511802886	0.7700479174794772	5.113463423520405
116.78	7.95447096831605	0.8647582086030781	4.773689512787273
116.98	7.701603337090973	0.9392533404679604	4.471390917250942
117.18	7.543610974797332	0.6616715620960001	4.185153171084699
117.38	7.480424556953241	0.5390105471760442	3.898915424918375
117.58	6.806795499846095	0.4678467575534917	3.612677678752132
117.78	3.782185075824961	-0.19202818210493078	3.326439932585889
117.98	-0.3874650329184993	-0.7460772604780175	2.980458471288967
118.18	-1.529027566442495	-0.5306321747450049	2.608872560650414
118.38	-1.476655862034699	-0.09923662802657773	2.237286650011756
118.58	-1.51855315939415	0.03936016121901531	1.865700739373202
118.78	-1.790899241946559	0.04124365896602811	1.494114828734544
118.98	-1.309071708483509	0.10452456373801766	0.9633452682705146
119.18	1.780423927344223	1.0625272822360365	0.3643541435956574
119.38	5.713431347405488	0.802741713633992	-0.2346369810791995
119.58	6.501763268546281	0.5364794100689352	-0.8336281057540564
119.78	7.385656050633662	0.8538112370034767	-1.432619230428914
119.98	7.95447096831605	0.32749368686850744	-1.716229837557531
120.18	4.652910557161512	-0.13107569844903466	-1.864677365737626
120.38	0.6702164676490757	-0.6180251897269784	-2.013124893917763
120.58	-1.529027566442495	0.27676138361449887	-2.161572422097858
120.78	-2.168038522837213	-0.6948605088084925	-2.310019950277996
120.98	-2.031842787732766	-0.5738139523100649	-2.304972822265094
121.18	-3.656347523317096	-1.0288856658164924	-2.234142270169465
121.38	-8.207439725381374	-0.7131023197104902	-2.163311718073857
121.58	-10.48924867561743	-1.064215192026996	-2.092481165978228
121.78	-10.61631180366739	-0.8448286234870039	-2.021650613882619
121.98	-10.98710778015186	-0.9408115950685136	-1.754623755009351
122.18	-10.59513227220116	-0.6194046239535567	-1.403512764659977
122.38	-9.26263690979142	-0.7780146913825448	-1.052401774310504
122.58	-10.21405957651496	-0.9333436322974897	-0.7012907839611306
122.78	-9.326011534481223	-1.1674694548874598	-0.3501797936116577
122.8	-9.822707117936618	0.0343052133944477	2.757343542329648
123	10.70103936738704	1.3662578370760015	2.544822923747031
123.2	11.40063283016608	1.344913135089798	2.332302305164294
123.4	11.84639876863003	1.3813241787052566	2.119781686581677
123.60000000000001	11.50672637931043	1.3821923774023581	2.060113948941432
123.8	11.66591472475086	1.2393272046515191	2.153299092243731
124	11.8676371683798	1.2924915708780071	2.246484235545977
124.2	11.70837477153538	1.2200542071639564	2.339669378848223
124.4	12.0163356380771	1.2945074456921501	2.432854522150522
124.60000000000001	11.77207265597197	1.4743426125410686	2.343669565883507
124.8	11.16731584134249	1.3318948620775428	2.072114510046924
125	10.67985605693602	1.3295315048454937	1.800559454210648
125.2	10.81756459963983	1.152029995877868	1.529004398374065
125.4	11.08250319286121	1.3306737139309632	1.257449342537789
125.60000000000001	10.31988319928412	1.2242980716996588	0.9930181374755521
125.8	9.410522596940687	1.0066274332366287	0.735710783187806
126	9.230952366741818	1.1304651533099452	0.4784034288999148
126.2	9.188709166790293	1.068908090457521	0.2210960746120236
126.4	7.659468335061755	0.9047555437928345	-0.03621127967572257
126.60000000000001	5.871038014059648	0.9182055756549623	-0.4935299157347179
126.8	3.845108312983579	0.5854282797452814	-1.150859833565189
127	2.021366511238524	0.318761055356509	-1.80818975139566
127.2	0.7749416999710047	0.4092346392897461	-2.465519669226131
127.4	1.068182126431121	0.3103072352016234	-3.122849587056602
127.60000000000001	0.5654927053434498	0.5145991719998744	-3.719053977164646
127.8	-0.5236035605700127	0.0945451489449578	-4.25413283955003
128	-1.529027566442495	0.14694041194309726	-4.789211701936018
128.2	-1.958509775605974	0.09190930734228608	-5.324290564321402
128.4	-2.063271885625906	0.10767264028443968	-5.859369426707389
128.6	-2.293764787349834	0.11519066732779137	-6.254210219687772
128.8	-3.331319724802431	0.0729182464985989	-6.508812943263296
129	-5.944597693210907	-0.2593746748036807	-6.763415666838819
129.2	-8.819218199685949	-0.44847770361093886	-7.018018390414343
129.4	-10.59513227220116	-0.9056543988211541	-7.272621113989867
129.6	-14.8523284567313	-1.234296915718458	-7.509269498892214
129.8	-18.34982624101894	-1.27338953520173	-7.72796354512153
130	-19.3257554820091	-1.790570901386257	-7.946657591350845
130.2	-21.92422428437528	-1.8257197287874671	-8.165351637580283
130.4	-23.58740421380215	-2.350987577393271	-8.384045683809598
130.6	-24.29602946472597	-1.7809001590920914	-8.502673446531135
130.8	-25.76495389575827	-1.5218308744678888	-8.521234925744903
131	-24.04110508710625	-1.8226897775011075	-8.539796404958661
131.2	-22.85897651399752	-1.994590777530303	-8.558357884172429
131.4	-23.13462136717516	-1.6887908296558507	-8.576919363386196
131.6	-22.19876583268003	-1.4881021633191382	-8.5275620549295
131.8	-18.75062280930311	-1.3092538273653531	-8.410285958802351
132	-17.01069342731681	-1.2876012466708442	-8.293009862675202
132.2	-17.36647887433997	-1.166961993565696	-8.175733766548053
132.4	-17.38805526869083	-1.095879073860695	-8.058457670420903
132.6	-16.42939659035408	-0.9212511606313978	-7.796739048822483
132.8	-15.06645494855977	-0.9006958559169609	-7.390577901753023
133	-14.1680087633765	-0.7520491669282314	-6.984416754683332
133.2	-13.54896729437175	-0.7893635823323641	-6.578255607613871
133.4	-13.99713425386046	-0.7952120193721018	-6.17209446054441
133.6	-14.99149540257551	-0.8583000366956389	-5.773912224286965
133.8	-15.82770953883164	-0.5414585518786998	-5.383708898841544
134	-7.333012591832349	-0.18922069937620695	-4.993505573396124
134.2	-5.881546150159362	-0.4642578417077924	-4.603302247950703
134.4	-3.132144321051708	0	-4.213098922505283
134.6	-3.666833538872967	0	-3.793277115840639
134.8	-1.48713013720924	0	-3.343836827956296
135	-0.7854143128983591	1.7088401690786492	-2.894396540072208
135.2	-0.7330514159382309	0.34477651688081395	-2.444956252187866
135.4	-1.162441636688883	0.40912471946464024	-1.995515964303524
135.6	0.06283186134013763	0.5954393512123596	-1.660384384071063
135.8	5.03078591889836	1.3328804720030674	-1.439561511490354
136	10.49983598467953	1.6308377464202606	-1.218738638909522
136.2	12.25011079073072	1.6359451040299455	-0.9979157663286886
136.4	13.20786603045761	1.7360901597799017	-0.7770928937479801
136.6	13.70896469209344	1.8740917939411572	-0.6000133117118376
136.8	12.88835785291889	1.5100443763297111	-0.4666770202203097
137	12.05883051068813	1.5701393636994965	-0.3333407287287819
137.20000000000002	11.63407241362553	1.5645809550988599	-0.2000044372372541
137.4	11.50672637931043	1.6074787373242083	-0.06666814574572633
137.6	11.72960635584021	1.457283927458497	0
137.8	10.19289757589983	1.062946669363507	0
138	3.100697882857225	0.6198327004819149	0
138.20000000000002	-0.1780237717701259	0.5863996869453825	0
138.4	-1.696622797420849	0.3241116522366916	0
138.6	-2.85962841716994	0	-0.0164887805389829
138.8	-6.33352154118233	-0.4487568923374763	-0.04946634161693014
139	-12.32452135003726	-0.747225582658384	-0.08244390269489595
139.20000000000002	-18.45809292311974	-1.451293635186457	-0.1154214637728617
139.4	-23.48793489477505	-1.7761627191252627	-0.148399024850809
139.6	-25.61983189267931	-1.7441843532773893	-0.230277259509466
139.8	-24.57345989169684	-1.7807223785546888	-0.361056167748888
140	-23.4106003192289	-1.6655388779528435	-0.4918350759883101
140.20000000000002	-22.2317321897353	-1.2692131166918585	-0.6226139842277322
140.4	-20.5452413848078	-1.1714684166017064	-0.7533928924671542
140.6	-19.18457239622195	-1.331310649872397	-0.8475801415341787
140.8	-18.69642734835847	-1.165691567324656	-0.9051757314288144
141	-17.88475027829032	-1.029840460273601	-0.9627713213235151
141.20000000000002	-17.34490404949685	-1.0260987440578406	-1.020366911218151
141.4	-16.9891442018175	-0.9663251893068936	-1.077962501112852
141.6	-17.09690570514777	-0.8913610164643315	-1.210580927158748
141.8	-14.89514303710618	-0.17462067700461104	-1.418222189356023
142	-5.051783098106453	0.28078495192621067	-1.625863451553297
142.20000000000002	-2.754826127831146	0.34561471193412796	-1.833504713750572
142.4	-1.66519799418309	0.4493879908412546	-2.041145975947847
142.6	1.005343517640374	0.9774287588704578	-2.012035926878836
142.8	7.417244078466986	1.6958481996390884	-1.746174566543508
143	11.23093573615886	1.7101266657373548	-1.48031320620833
143.20000000000002	12.47338289099577	1.7618467325497544	-1.214451845873151
143.4	12.81384340266317	1.8814000706215417	-0.9485904855378231
143.6	12.99483151476804	1.7840217299910588	-0.8329132530139907
143.8	12.11195514060477	1.511398589379942	-0.8674201483015238
144	12.21822464650447	1.8560764402432595	-0.9019270435890568
144.20000000000002	7.059331107836544	0.77458515397415	-0.9364339388765704
144.4	0.2722720361110351	0.19444572855031872	-0.9709408341641036
144.6	-1.51855315939415	0.4653081153054073	-1.04108607145181
144.8	-2.597633959211422	0.23274393752819034	-1.146869650739649
145	-7.059331107836544	-0.6547057044826499	-1.252653230027488
145.20000000000002	-15.70965353856132	-2.159594662804154	-1.358436809315327
145.4	-24.74008931128986	-1.917416974713837	-1.464220388603166
145.6	-21.67192435136687	-0.8311653367336636	-1.432069106168199
145.8	-12.18634095006354	-0.24485462990870843	-1.261982962010269
146	-4.191241804078907	0.22472308565231192	-1.09189681785234
146.20000000000002	-1.570925532366492	0.42876889127749784	-0.9218106736944102
146.4	1.172915040035691	0.7881900380710904	-0.7517245295364806
146.6	7.617336036656838	1.3607743971056019	-0.6000133117117772
146.8	10.15057628329013	1.608903318379351	-0.4666770202202796
147	11.15671339488104	1.6295151656879892	-0.3333407287287819
147.20000000000002	12.67549649492654	1.8466007405868012	-0.2000044372372842
147.4	13.01612971714405	1.491323210412343	-0.0666681457457865
147.6	12.08007955597521	1.5551018966577068	0
147.8	8.260154580086793	0.685018588664521	0
148	1.3928628075042	0.34193044157873054	0
148.20000000000002	-0.8168322559621152	0.4953329308158061	0
148.4	-2.587154945989334	0	0
148.6	-4.852327572921062	-0.6193107054979663	0
148.8	-11.70837477153538	-1.4357231009399563	0
149	-20.97124739729942	-1.9249264191951276	0
149.20000000000002	-24.09649821118498	-1.7064191990082023	0
149.4	-23.57634988656588	-1.2852650752710915	0
149.6	-16.2036303479271	-0.6453252032519563	-0.02651941328430587
149.8	-7.922857050859378	0.19242846054174922	-0.07955823985285779
150	-2.733866402927209	0.28152754157220183	-0.1325970664214695
150.20000000000002	-0.534075828962777	0.7139550264549932	-0.1856358929900215
150.4	3.708778408713574	1.1400315082971124	-0.2386747195586332
150.6	8.608188368661994	1.4701408090727064	-0.3053428653043798
150.8	10.26696854348085	1.5442763178888264	-0.3856403302273209
151	10.99770629170789	1.6511882956624646	-0.4659377951502621
151.20000000000002	10.81756459963983	1.7328949342806155	-0.5462352600731579
151.4	10.13999652303797	1.4871741226406332	-0.6265327249960991
151.6	10.65867369411354	1.373774684607465	-0.7084837769718908
151.8	9.569016853418868	1.24813806167281	-0.7920884160005801
152	9.26263690979142	1.4365730948061817	-0.8756930550292695
152.20000000000002	9.146469218559423	1.090620548765564	-0.959297694057959
152.4	3.929010700766964	0.7349032093484809	-1.042902333086648
152.6	1.099601744036652	0.40966067312746546	-1.217338843412595
152.8	0.07330384171358306	0.5698335135841948	-1.482607225035846
153	0.1361357657553606	0.2865031476618096	-1.747875606659096
153.20000000000002	-0.575965021970147	0.3550626665425938	-2.013143988282347
153.4	-0.5550204011197921	0.41766980405344434	-2.278412369905598
153.6	-0.2094398164746883	0.7170830391623362	-2.236610050391278
153.8	0.2513279414623092	0.4675140375493658	-1.887737029739386
154	0.6911613891611766	0.5556466187847331	-1.538864009087296
154.20000000000002	0.5864373512295896	0.5671383475518876	-1.189990988435405
154.4	0.6073820485655418	0.8976889069941318	-0.8411179677835128
154.6	0.02094395133016679	0.7593645504233137	-0.6000133117117951
154.74	4.789349693517138	0.5195339240255059	0.5580491636256376
154.94	4.684394959108977	0.39910876398545625	0.4152081882265579
155.14000000000001	4.359099686821605	0.46706895391599446	0.1486973182989093
155.34	4.401067951982069	0.43440251471800195	-0.1178135516287393
155.54	4.033896466895356	0.36515675870001374	-0.3843244215563879
155.74	4.32762449452927	0.5035591498215197	-0.6508352914840364
155.94	4.41156025947653	0.314339697720456	-0.7992169849620405
156.14000000000001	3.42567508809271	0.44780716870542747	-0.7704049137654194
156.34	3.509551631971843	0.32668697977751293	-0.741592842568782
156.54	3.792672072992387	0.40644680014096934	-0.7127807713721609
156.74	2.838667464515761	0.2057277577744543	-0.6839687001755397
156.94	2.450932857320009	0.17914276367401172	-0.6245378658144815
157.14000000000001	2.471889497407349	0.33017498640406373	-0.5191788867067164
157.34	1.937557876620053	0.13517316970901305	-0.4138199075990107
157.54	1.623298766907865	0.02060332310946933	-0.3084609284913049
157.74	1.403336829965091	0.15893560758950542	-0.2031019493835399
157.94	1.162441636688883	0.20951483481006505	-0.1708956822443975
158.14000000000001	1.560450989766109	0.21134619205449567	-0.2484184830580783
158.34	1.256703212337958	0.0377567795214695	-0.325941283871759
158.54	0.7016338725417521	0.029763905696533755	-0.4034640846854397
158.74	1.204335405365999	0.28317973504004	-0.4809868854991641
158.94	1.434759082975295	0.1644761391200511	-0.3888202221658175
159.14000000000001	1.036762719700363	-0.016834233407525545	-0.04211936261204935
159.34	0.9739245140473115	0.12168495870552576	0.3045814969417188
159.54	1.267176855513893	0.09737527728406192	0.6512823564954869
159.74	1.068182126431121	-0.05007517165305231	0.9979832160494505
159.94	1.047235832229719	-0.0033498074144766576	1.312621849560352
160.14000000000001	1.047235832229719	0.05047451605246778	1.579167144006825
160.34	1.068182126431121	0.17146453684651064	1.845712438453449
160.54	1.214808913005417	0.19694227336151116	2.112257732899922
160.74	1.424284967470779	-0.003700494631964091	2.378803027346546
160.94	1.204335405365999	-0.0426652478650702	2.2725619451561
161.14000000000001	1.225282447292507	0.05446086124001326	1.607141298010312
161.34	1.235756008457084	-0.024686396555484436	0.941720650864524
161.54	1.162441636688883	0.13566925643093697	0.276300003718736
161.74	1.350967020910385	0.2170990515580229	-0.3891206434270518
161.94	1.591874721185426	0.10613428185601848	-0.7877418997800139
162.14000000000001	1.110074997838543	0.09581880775444418	-0.786164069943926
162.34	1.120548275990104	0.13675326599997817	-0.7845862401078373
162.54	1.047235832229719	0.23451302109354089	-0.7830084102717495
162.74	1.078655308562726	0.29585866811050465	-0.7814305804356607
162.94	1.193861924144444	0.2400553064779487	-0.762578017013732
163.14000000000001	1.654723133141094	0.06385266630895003	-0.7178133532130554
163.34	1.047235832229719	-0.35561743805700985	-0.6730486894123788
163.54	0.4712423862755803	-0.2578908025555826	-0.6282840256117022
163.74	0.3246323812559853	0.04606390754693379	-0.5835193618110004
163.94	0.2303838688626774	-0.037531550677005754	-0.4229026999416685
164.14000000000001	0.05235988234474965	-0.07023455731403061	-0.08850804096924658
164.34	-0.05235988234474965	-0.23685586946449178	0.2458866180033643
164.54	-0.1256637722903571	-0.2325072718750043	0.5802812769757861
164.74	-1.497604445007407	-0.0852338783300155	0.914675935948208
164.94	-1.026289629912203	0.39579788125498894	1.278372055196418
165.14000000000001	0.3979371699327204	0.06518353988447245	1.68602036485787
165.34	0.4188814703744846	-0.1509499223335098	2.093668674519551
165.54	-0.03141592756944053	0.26071968562098036	2.501316984181003
165.74	0.5969096933514852	0.4090245095935252	2.908965293842685
165.94	0.4712423862755803	-0.03678252927699077	3.124508679942888
166.14000000000001	1.026289629912203	0.19040297970445152	3.051894680700988
166.34	1.33001930634545	0.3965766543195137	2.979280681459088
166.54	1.089128514354641	0.46671767274757414	2.906666682217189
166.74	0.5864373512295896	0.3333011570790134	2.834052682975289
166.94	1.110074997838543	0.1553203167139472	2.63040238795127
167.14000000000001	1.654723133141094	0.09127388923797497	2.23019764925441
167.34	1.738523057249684	-0.16056984759993398	1.829992910557549
167.54	1.497604445007407	0.09039652877307347	1.429788171860463
167.74	1.476655862034699	0.27380534249648036	1.029583433163603
167.94	1.350967020910385	0.20031797634754156	0.7796382593463653
168.14000000000001	1.246229596728961	0.11102295196554479	0.7550824328488083
168.34	1.455707408636992	0.266694945299939	0.7305266063512375
168.54	1.466181619253909	0.336544712587461	0.7059707798536803
168.74	1.193861924144444	0.19914138288150696	0.6814149533561095
168.94	1.183388469110943	-0.20848740265941856	0.6133469408609731
169.14000000000001	0.6702164676490757	-0.1876647213855165	0.4800106493694442
169.34	0.4502979905158144	-0.06306555134649727	0.3466743578779151
169.54	0.07330384171358306	-0.08966100146201583	0.2133380663863861
169.74	-0.984397493576065	-0.3551615405370079	0.08000177489493243
169.94	-1.455707408636992	-0.4198851522629887	0.01060459197663872
170.14000000000001	-1.361440922531077	-0.13300639376501167	0.03711607191822805
170.34	-1.748998216986022	-0.15738045594400063	0.06362755185981739
170.54	-1.885178869078659	-0.45299015641848683	0.09013903180140671
170.74	-1.822325422421947	-0.27599127821744673	0.116650511742996
170.94	-1.508078785659082	0	0.163882137778916
171.14000000000001	-1.445233229954077	0.13304809504601778	0.2421939829563614
171.34	-1.51855315939415	-0.06301572092350938	0.3205058281338067
171.54	-1.099601744036652	-0.1466995445785102	0.3988176733112521
171.74	-1.403336829965091	-0.3556567701305191	0.4771295184886533
171.94	-1.508078785659082	-0.46304197287394544	0.4166983956480869
172.14000000000001	-1.026289629912203	-0.31023600304296295	0.1481528207804048
172.34	-0.2303838688626774	0.044940982038976784	-0.1203927540871257
172.54	1.214808913005417	0.044412144703009915	-0.3889383289548077
172.74	1.644248308401175	-0.06600966707006606	-0.6574839038223382
172.94	1.843276408928955	0.3949218749999872	-0.8064568654401512
173.14000000000001	2.010890279095925	0.24228322981905137	-0.7760709071830593
173.34	2.010890279095925	-0.044513966804426985	-0.7456849489259846
173.54	1.633773519733406	0.13435458767094843	-0.7152989906688927
173.74	1.602349367863791	0.35958748351303527	-0.684913032411818
173.94	1.529027566442495	0.1997649730309803	-0.58944645317275
174.14000000000001	1.204335405365999	-0.04444862784449555	-0.3963589424606462
174.34	0.9215599322470406	0.13595915649595725	-0.2032714317486515
174.54	0.9110870774473754	-0.09003342040552198	-0.01018392103654775
174.74	1.005343517640374	-0.13410447729444996	0.1829035896754471
174.94	0.7958869430528396	0.08925464283304763	0.3815316861570823
175.14000000000001	0.3560486719461992	0.08419664541596816	0.5884706612929022
175.34	-0.5654927053434498	0	0.795409636428722
175.54	-1.183388469110943	-0.11068672255296619	1.002348611564542
175.74	-1.036762719700363	-0.04421789456552361	1.209287586700478
175.94	-1.832800895569789	-0.33340428439299075	1.238506346311929
176.14000000000001	-1.66519799418309	-0.5759197881595846	1.001144782636817
176.34	-1.811849989255447	-0.1990169743744552	0.7637832189618389
176.54	-2.597633959211422	-0.3148894119544998	0.5264216552867269
176.74	-3.40470670895465	-0.46404941875151096	0.2890600916117489
176.94	-3.310352676811205	-0.29122979978648544	0.1882462177307347
177.14000000000001	-3.06925205730446	-0.1329703282829442	0.2922538785409047
177.34	-2.576675989547884	-0.24458532559199497	0.3962615393510748
177.54	-1.989937946945462	-0.1535371091144988	0.5002692001612449
177.74	-1.937557876620053	-0.1629356752079758	0.6042768609714735
177.94	-1.633773519733406	-0.15445220805201387	0.6254251436571185
178.14000000000001	-1.717572851971862	0.24483000958053225	0.5222843591559765
178.34	-1.33001930634545	-0.14683488900599784	0.4191435746548925
178.54	-1.141494906261398	-0.35242535242554496	0.3160027901537503
178.74	-0.963451555881139	0.04220081405952314	0.2128620056526664
178.94	-0.3874650329184993	0.25029383098251756	0.1922338487524105
179.14000000000001	-0.3874650329184993	0.04312082531354733	0.2953746332535422
179.34	0.07330384171358306	0.24672911721497215	0.3985154177546739
179.54	0.8273049391763817	-0.0668468539565481	0.5016562022558055
179.74	1.110074997838543	-0.19986385511652216	0.604796986756879
179.94	0.6387991950577783	-0.04455281092701213	0.6002312866219788
180.14000000000001	0.963451555881139	-0.09209412931845407	0.434105859533142
180.34	1.350967020910385	0.3601629816374796	0.2679804324442115
180.54	1.623298766907865	0.15546721875852043	0.1018550053553747
180.74	1.497604445007407	-0.20016559964499692	-0.06427042173355568
180.94	1.508078785659082	0.15889551113206224	-0.1899497774414458
181.14000000000001	1.549976481398581	0.32842432343400674	-0.2549600260778403
181.34	1.298597952741569	0.06689687099301622	-0.3199702747142716
181.54	1.267176855513893	0.27882943341399624	-0.3849805233506661
181.74	1.424284967470779	0.27196910367850435	-0.4499907719870607
181.94	1.298597952741569	-0.04190416019751453	-0.3965426508787399
182.14000000000001	1.183388469110943	0.06303267045453254	-0.1654069751535232
182.34	0.8377776405367181	-0.042273419784510935	0.06572870057182373
182.54	0.575965021970147	-0.04460669551145102	0.2968643762970405
182.74	0.6283267991889772	0.20387883771899595	0.5280000520223875
182.94	0.2094398164746883	-0.02129679425850739	0.6133469408609279
183.14000000000001	-0.1151917815814729	-0.22434484240045904	0.4800106493694743
183.34	-0.2617999859156943	-0.09021178213801662	0.3466743578779453
183.54	-0.3036882234456204	0.04349743094094194	0.2133380663864162
183.74	-0.3246323812559853	-0.04163185438246231	0.08000177489488725
